index,prediction,label,err
186,184.52875,191.86069,7.3319397
187,177.67648,186.71928,9.042801
188,169.42346,176.73749,7.314026
189,155.27533,159.61615,4.3408203
190,130.51659,134.52292,4.0063324
191,106.26412,103.50418,-2.759941
192,77.37356,70.925316,-6.448242
193,47.039124,41.420906,-5.6182175
194,18.314135,18.15396,-0.16017532
195,0.0,2.2171764,2.2171764
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.82638854,1.12447,0.29808146
200,4.84597,4.7911577,-0.05481243
201,11.791037,11.872716,0.081679344
202,28.810486,23.102541,-5.707945
203,43.80219,38.824593,-4.9775963
204,66.3684,59.720306,-6.648094
205,90.0576,86.78453,-3.2730713
206,124.61175,119.09434,-5.5174103
207,151.9562,151.95825,0.0020446777
208,176.75433,179.01173,2.2574005
209,190.14275,196.55316,6.4104156
210,194.95306,205.21864,10.265579
211,194.68834,207.84206,13.153717
212,200.16914,206.46034,6.2911987
213,194.63387,200.82388,6.1900177
214,185.7095,188.58495,2.8754425
215,165.46497,166.93272,1.4677582
216,127.951324,135.40741,7.456085
217,85.60657,98.03001,12.423439
218,54.13683,62.1544,8.0175705
219,29.823986,34.32722,4.503235
220,11.12744,16.905046,5.777606
221,6.7181535,8.250587,1.532434
222,0.82638854,0.0,-0.82638854
223,0.82638854,1.1407667,0.3143782
224,0.82638854,6.277972,5.451584
225,8.206817,16.06899,7.862174
226,18.855995,29.249868,10.393873
227,30.116945,41.178368,11.061422
228,33.09325,46.180702,13.087452
229,31.947008,42.23823,10.291224
230,24.534544,32.708157,8.173613
231,16.781778,22.921015,6.1392365
232,10.418919,15.809164,5.3902454
233,7.9356723,11.080844,3.1451716
234,7.3611097,7.3603735,-0.0007362366
235,0.82638854,3.9977448,3.1713562
236,0.82638854,1.142775,0.31638652
237,0.82638854,0.0,-0.82638854
238,0.82638854,0.0,-0.82638854
239,0.82638854,0.0,-0.82638854
240,0.82638854,0.0,-0.82638854
241,0.82638854,0.0,-0.82638854
242,0.82638854,0.0,-0.82638854
243,0.82638854,0.0,-0.82638854
244,0.82638854,0.0,-0.82638854
245,0.82638854,0.0,-0.82638854
246,2.4663558,3.172531,0.7061751
247,6.7934995,5.3663664,-1.4271331
248,11.421135,7.3572373,-4.0638976
249,12.165527,8.569962,-3.5955658
250,11.556199,8.96288,-2.593319
251,11.307823,9.154136,-2.1536875
252,9.798013,10.072062,0.2740488
253,11.529555,12.698956,1.1694002
254,15.902262,18.177742,2.2754803
255,29.023903,27.300882,-1.7230206
256,40.805843,38.733074,-2.0727692
257,51.381035,48.006355,-3.3746796
258,51.937717,50.029533,-1.908184
259,40.594055,43.51888,2.9248238
260,32.92358,32.213303,-0.71027756
261,22.119911,21.386877,-0.73303413
262,14.798878,13.888499,-0.91037846
263,11.456239,9.458839,-1.9973993
264,7.0067577,6.567835,-0.43892288
265,0.0,4.1541934,4.1541934
266,0.0,2.0717733,2.0717733
267,0.0,0.5421911,0.5421911
268,0.0,0.0,0.0
269,0.0,0.2578704,0.2578704
270,0.82638854,1.0155513,0.18916279
271,0.82638854,1.9776056,1.151217
272,0.82638854,2.929783,2.1033945
273,0.82638854,3.5912652,2.7648766
274,0.82638854,3.5413625,2.714974
275,0.82638854,2.5303898,1.7040012
276,0.82638854,0.87549883,0.049110293
277,0.4106247,0.0,-0.4106247
278,0.0,0.0,0.0
279,0.0,0.2178756,0.2178756
280,0.0,1.0837235,1.0837235
281,0.0,2.0932946,2.0932946
282,0.0,2.8028233,2.8028233
283,0.0,3.0023048,3.0023048
284,0.0,2.7253094,2.7253094
285,0.0,2.1424267,2.1424267
286,0.0,1.4605451,1.4605451
287,0.0,0.8542099,0.8542099
288,0.0,0.40699908,0.40699908
289,0.0,0.10961561,0.10961561
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.20278016,0.20278016
293,0.0,0.9343673,0.9343673
294,0.82638854,2.7375839,1.9111953
295,3.5988445,6.282083,2.6832385
296,12.612625,11.691237,-0.9213877
297,17.844114,17.692244,-0.15187073
298,24.415197,21.832579,-2.5826187
299,27.134079,22.232737,-4.9013424
300,23.290329,19.151836,-4.1384926
301,19.885933,14.505396,-5.380537
302,15.689797,10.115237,-5.57456
303,10.152109,6.791068,-3.361041
304,7.292692,4.66764,-2.625052
305,6.4864917,3.7127225,-2.7737691
306,4.8084526,3.7901318,-1.0183208
307,1.2727816,4.5363836,3.263602
308,4.41211,5.381506,0.9693961
309,3.6056645,5.7605233,2.1548588
310,1.1924045,5.4021835,4.209779
311,0.917161,4.4450502,3.5278893
312,0.82638854,3.2688556,2.442467
313,0.82638854,2.2186673,1.3922787
314,0.82638854,1.4712958,0.6449073
315,0.82638854,0.0,-0.82638854
316,0.82638854,0.07879254,-0.747596
317,0.82638854,0.8323995,0.0060109496
318,0.82638854,2.696578,1.8701894
319,5.6644416,6.4947033,0.8302617
320,12.230247,13.667805,1.4375582
321,23.980616,26.323185,2.3425694
322,47.041046,46.614223,-0.42682266
323,74.50561,75.09516,0.58955383
324,109.92331,108.878815,-1.0444946
325,144.85309,141.8585,-2.9945831
326,170.46169,168.00589,-2.4557953
327,189.40681,184.98082,-4.425995
328,196.33412,194.42683,-1.9072876
329,202.67659,199.31256,-3.364029
330,212.95204,201.69305,-11.258987
331,219.15646,202.53717,-16.619293
332,219.65134,202.45685,-17.194489
333,219.96425,202.01178,-17.952469
334,215.07741,201.6045,-13.4729
335,215.44525,201.4367,-14.008545
336,217.31848,201.57759,-15.7408905
337,221.1059,202.01115,-19.094742
338,186.30367,202.67015,16.366486
339,35.926884,2.0649755,-33.861908
340,0.82638854,3.083809,2.2574203
341,1.2464089,4.3734417,3.1270328
342,6.500614,6.0090003,-0.49161386
343,10.0747595,7.9079747,-2.1667848
344,10.978728,9.761529,-1.2171993
345,11.820702,11.219088,-0.601614
346,13.638795,12.140686,-1.4981089
347,14.756215,12.550047,-2.2061682
348,14.649998,12.380977,-2.269021
349,12.26602,11.4593935,-0.8066263
350,11.799684,9.757906,-2.0417776
351,9.958763,7.5341973,-2.4245658
352,7.555201,5.2174215,-2.3377795
353,4.1363125,3.2263675,-0.909945
354,0.82638854,1.824634,0.9982454
355,0.82638854,0.9988977,0.17250913
356,0.82638854,0.43669447,-0.38969406
357,0.82638854,0.0,-0.82638854
358,8.286914,0.0,-8.286914
359,144.22035,166.94107,22.720718
360,169.81491,163.55118,-6.263733
361,168.88943,158.75264,-10.136795
362,157.49988,151.67107,-5.8288116
363,149.62463,140.60658,-9.018051
364,133.78494,123.42203,-10.362915
365,109.63721,99.04128,-10.595924
366,79.73087,69.33373,-10.3971405
367,47.403843,39.38411,-8.019733
368,21.072474,15.293416,-5.7790575
369,1.8848519,1.5038035,-0.38104844
370,0.82638854,0.0,-0.82638854
371,12.758422,10.911652,-1.8467703
372,34.926567,32.58933,-2.3372383
